,name,new_price,old_price,discount,rating,votes
690,4Pcs Universal Kayak Canoe Raft Paddle Oar Drip Rings Splash Guards Ring Paddle Accessories Replacement,311.0,KSh 622,50%,,
691,Infrared Adjustable Wrist   Sports,323.0,KSh 420,23%,,
692,"Case for RENO5 Green Mountain Dai Hard, classic textured metal lens leather, hard and anti fall No133522",1575.0,,,,
693,For Samsung Galaxy Note20 Sliding Camera Cover Design PC + TPU Shockproof Case With Ring Holder & Card Slot(Blue),699.0,"KSh 1,188",41%,,
694,Acara 2PC Car 24led Flashing Mode Emergency Vehicle Dash Warning Strobe Light Amber White,4802.0,"KSh 9,603",50%,,
695,Gaupucean Men's Loose Casual Knit Leggings With Long Sleeves,4290.0,"KSh 8,190",48%,,
696,Dual Channel Speaker Protection Circuit Board High-Power Audio Amplifier Speaker Protector,885.0,"KSh 1,699",48%,,
697,915 Generation 6 Pcs Deer Pattern Placemat Coasters Cup Dish Glass Table Ma,2783.0,"KSh 5,233",47%,,
698,Fashion Women's Mid-length Coat Thicken Warm Long Sleeve Top Soft,4481.0,"KSh 8,910",50%,,
699,Car Stereo Bluetooth MP5 Player FM Receiver Audio System Head Unit A,10968.0,"KSh 20,730",47%,,
700,Mini Frying Pan Omelet Pan Mulifunctional Breakfast Yellow,1373.0,"KSh 1,785",23%,,
701,New Replacement Remote Control for Panasonic Home Theater N2QAYB000623 SC-PT760 SA-PT940 Fernbedienung,707.0,,,,
702,Fashion Women Top Handle  Handbag Fashion Pur Leather Simple,1676.0,"KSh 1,679",1%,4.2 out of 5,4.2 out of 5(10)
703,Wireless Sunset Lamp Night Light Projector Deoration Home Wall Lamp Led Lights for Room Kitchen Display  White,437.0,KSh 750,42%,,
704,Fashion Ultra-Light Rainproof Windbreaker Jacket Breathable,1281.0,"KSh 2,430",47%,,
705,"Case For Xiaomi Mi 10T Lite 5G Case,LaimTop Crocodile Pattern 360 Degree Rotating Ring Protective Cover (Compatible With Magnetic Car) 5G",1973.0,"KSh 3,945",50%,,
706,A6 Size Loose Leaf Bag Pockets Binder Zipper Folders Notebook Refills Filler Organizer Waterproof PVC Pouch Business Bag,1545.0,"KSh 3,015",49%,,
707,"4 Inch Diamond Polishing Pads,Granite Stone Polish Kit,50 -3000 Grit with 11 Backer Pad for Granite Stone Concrete",6560.0,,,,
708,Women Ring Shining Rhinestone Wedding Ring Alloy Finger,275.0,KSh 486,43%,,
709,Women Ring Shining Rhinestone Wedding Ring Alloy Finger,275.0,KSh 486,43%,,
710,"15.7 Inch X 10FT Plastic Chicken Fence Mesh,Hexagonal Fencing Wire for Gardening, Poultry, Chicken Wire Frame Black",3808.0,,,,
711,For Samsung Galaxy Note 9 Anti-Drop Phone Hard Casing,371.0,KSh 648,43%,,
712,Salad Bowl Eco-friendly Large Capacity Plastic Snack-Grey,1360.0,"KSh 2,710",50%,,
713,Voltage Converter Transformer Voltage Transformer 24V DC to 12V DC,1168.0,"KSh 2,336",50%,,
714,Fashion Girls' Short Boots Bowknot In Autumn Fashion Martin Boots,4090.0,"KSh 7,790",47%,,
715,Earphone StorageBag Practical Wear-resistant Durable Silicon,1092.0,"KSh 2,183",50%,,
716,2 PCS 3D Curved Full Cover Soft PET Film Screen Protector,299.0,KSh 427,30%,,
717,3Pcs/Set Curtain Rod Brackets Heavy Duty Double Rod Holders Durable Metal Curtain Rod Wall Brackets with Screw Black,1719.0,"KSh 3,438",50%,,
718,3 Pieces Flat Tire Sealer Tire Lever For Removing,1070.0,"KSh 2,139",50%,,
719,Winter Kids Cotton Shoes Non-Slip Warm Baby Brown,1910.0,"KSh 3,810",50%,,
720,127x Electrical Cable  Shrink Tube Tubing Wrap Sleeve Assorted 7 Sizes,489.0,KSh 636,23%,,
721,Fashion Pladen Men Watches 2021 Men's Watch Waterproof,4530.0,"KSh 7,543",40%,,
722,Heart Circle Case For Iphone 11 Pro 12-X271,2590.0,"KSh 4,465",42%,,
723,2pcs Gradient Marble Case For Samsung Galaxy A21s,499.0,KSh 712,30%,,
724,For Samsung A51 Case Coverper For Samsung-no.19,2390.0,"KSh 4,120",42%,,
725,One Piece Swimsuit Sexy Long Sleeve Swimwear Women Print Bathing Suit Beach Wear Back Cut Swimming Suits-L,2491.0,"KSh 4,285",42%,,
726,"304 Stainless Steel Round Lunch Box with Lid Refrigerator Fresh Food Bento Box Lunch Bowl,2200ML",2127.0,"KSh 4,254",50%,,
727,Cute Cartoons Shape Backpack Toddler Bag Plush Animal,1116.0,"KSh 2,106",47%,,
728,Remote Control for MRQ DGF140 DF0031 DF0021 DF0041 IK09PI iBrook,4842.0,"KSh 6,051",20%,,
729,Universal Bike Bicycle Motorcycle U Shaped Security Lock Mounting Bracket & Key,2353.0,"KSh 4,635",49%,,
730,KW-202 Digital Display USB Portable Tension Tester,295.0,KSh 574,49%,,
731,"10 Inch X 30 Feet Mesh Deco Ribbon 6Pack, Deco Poly Mesh Ribbons,",13028.0,"KSh 18,239",29%,,
732,Jumia Books The 8th Habit; From Effectiveness To Greatness,1920.0,"KSh 2,450",22%,,
733,"Fashion Pantry Organization Storage Bins, Fridge Freezer",4738.0,"KSh 7,343",35%,,
734,20CM Disney High End Aisha Queen Jasmine Princess Long Hair,6742.0,"KSh 9,432",29%,,
735,40pcs Multicolor Assorted Color Felt Fabric Sheets Patchwork,517.0,KSh 972,47%,,
736,4 Pcs Winter Ski Snowboard Goggles Box Sports Glasses Case,3318.0,"KSh 6,636",50%,,
737,LED Strip Lights 16.4ft 6500K Cool White Tape Light With,3031.0,"KSh 6,061",50%,,
738,Mobile Phone Live Bracket Vertical&Horizontal Video Phone,432.0,KSh 864,50%,,
739,For OPPO A35 Full Glass Film,299.0,KSh 427,30%,,
740,Fashion Hollow Mechanical Watch Men Exquisite Carving,4754.0,"KSh 7,918",40%,,
741,Jumia Books Gifted Hands,1000.0,"KSh 1,250",20%,5 out of 5,5 out of 5(1)
742,Mini SATA MSATA PCI-E SSD to 40Pin 1.8 Inch ZIF/CE Converter Card for IPOD IPAD for Toshiba for Hitachi ZIF Hard Disk,1120.0,,,,
743,915 Generation Fashion Flip Wallet Case Leather for 12 Mini Brown,2028.0,"KSh 3,813",47%,,
744,DIY Household Pinbull Tube Tool Set Multi-Function Hemming Belt Maker Sewing Machine Accessories,2263.0,"KSh 4,526",50%,,
745,High Capacity Iced Brew Coffee Maker Coffee Pots Cold,2815.0,"KSh 4,362",35%,,
746,Small Cordless Screwdriver Power Screwdrivers 12V,4139.0,"KSh 6,209",33%,5 out of 5,5 out of 5(1)
747,4GB-85540-00 Ignitor CDI Box Module Unit for Yamaha Kodiak 400,3873.0,"KSh 7,319",47%,,
748,Fashion Lige Diver Watch Men 30atm Waterproof Date Clock Sport,4659.0,"KSh 7,760",40%,,
749,Glass Dinner Plate Serving Platter Dish Glass Serving Dish Food Tray Party Platter for Fish Sushi Fruit Cheese(8 Inches),2417.0,"KSh 3,746",35%,,
750,LCD With Frame,58699.0,"KSh 83,855",30%,,
751,For Samsung Galaxy A21s Leather Phone Case(Colorful Mandala),799.0,"KSh 1,141",30%,,
752,Transparent Rear Camera Lens Protector Tempered Glass Film For Galaxy S10 5G,299.0,KSh 427,30%,,
753,Non-full PET Soft Screen Protector For Galaxy S10 5G,299.0,KSh 427,30%,,
754,Mini Power Supply Station 10 Isolated DC Outputs For 9V 12V 18V Guitar Effect With Power Cables,4747.0,"KSh 8,972",47%,,
755,For Samsung Galaxy S21+ 5G Transparent TPU + PC Case,499.0,KSh 712,30%,,
756,Polymer Clay Tools Pottery Ceramic Sculpting Tools Carving Ribbon Wire End Loop Clay Tools Set,2857.0,,,,
757,For Galaxy S10 5G 0.3mm Tempered Glass Film,399.0,KSh 570,30%,,
758,1 Pair Recovery Tracks Road Tyre Ladder Sand Mud Snow,3630.0,"KSh 7,259",50%,,
759,118 Yamaha YZF-R1 Alloy Die Cast Motorcycle Model Toy,3448.0,"KSh 4,826",29%,,
760,7-70V 30A PWM DC Motor Speed Controller Switch Control 12V 24V 36V 48V with 30 Amp Fuse,1698.0,"KSh 3,396",50%,,
761,Hard Driver Enclosure USB3.0 To SATA3.0 HDD Enclosure Case for 2.5/3.5 Inch Hard Drive Laptop Desktop Hard Disk EU Plug,3426.0,"KSh 6,783",49%,,
762,915 Generation 2Pcs BMS LiFePo4 Lithium Iron Phosphate Battery Protection B,3293.0,"KSh 6,192",47%,,
763,LCD Screen And Digitizer Fullembly With Frame For OnePlus Nord N100 BE2013 (Black),4599.0,"KSh 6,599",30%,,
764,NOYAFA NF-8209 LCD Display Measure Length Lan Cable,9436.0,"KSh 18,685",49%,,
765,A6 PU Leather Notebook Magnetic Personal Planning Binder with 12 Binder Pockets Binder Zipper Folder for Bill Planner E,1388.0,"KSh 2,624",47%,,
766,SD SDHX SDXC Card Into Express Card SXS Card,6977.0,"KSh 10,534",34%,,
767,7 Day Ginger King Of Ginger 7 Days Oil--,1200.0,,,,
768,"915 Generation Hole Punch 5/16 Inch-8mm Single Hole Hole Punch,Heavy Duty H",2088.0,"KSh 3,925",47%,,
769,2Pack Decorative Satin Bed Pillow Case,1850.0,"KSh 2,350",21%,,
770,Women Retro Kraft Paper Casual Tote Female Wrinkled,1359.0,"KSh 2,445",44%,,
771,"TOMZN TPNL DPNL 230V 1P+N Residual Current Circuit Breaker with over and Short Current Protection RCBO MCB, TPNL 32A",1337.0,"KSh 2,673",50%,,
772,Xiaomi Mi 9 Case Melody Square Silicone Phone Cover,410.0,KSh 710,42%,,
773,Xiaomi Mi 9 Case Daisy Square Silicone Phone Cover,410.0,KSh 710,42%,,
774,Original LCD Screen With Frame For Xiaomi Watch Color,2499.0,"KSh 3,570",30%,,
775,COB Headlight Sensor Head Light Flashlight with Built-in Battery,1646.0,"KSh 3,111",47%,,
776,1 12 Dollhouse Treasure Chest Vintage Wooden Box Jewelry Storage Box Doll House Decoration Accessories,559.0,,,,
777,USB Drive Cable ACK-E8 -E8(LP-E8 LP E8 Dummy Battery DC,2440.0,"KSh 3,780",35%,,
778,Right Rearview Mirror Turn Signal Indicator Repeater Lamp for Mitsubishi Pajero Montero V73 V77 V75 V87 V93 V97 2006+,4692.0,"KSh 9,383",50%,,
779,4m Swimming Training Rope Swim Bungee Cords Resistance,3290.0,"KSh 5,672",42%,,
780,Cover Case Coque For Samsung-ZF-BKB09,2990.0,"KSh 5,155",42%,,
781,VT08 Gold Plated Type C USB C USB3.1 High End USB Connector Audio DIY Gold Plated Type C Male Welding Plug,1938.0,,,,
782,Insulated Lunch Bag with Dual Side Pockets Thermal Lunch Tote Bag Women Men Adults Large Capacity for Work School Office,1375.0,,,,
783,Hair Cutting Comb Trimming   Bangs Haircuts Cutting,643.0,KSh 836,23%,,
784,915 Generation Pet Cats Tree Toy Condo Cats Climbing Tower Multi-Layer,5183.0,"KSh 9,848",47%,,
785,915 Generation Car Roof Sunroof Seal Strip Waterproof Strip for Land,9095.0,"KSh 15,916",43%,,
786,Air Pro 3  Bluetooth Wireless Earphones with Microphone Sports Earphones,725.0,"KSh 1,332",46%,,
787,20PCS Stainless Steel Cake Fruit Fork And Spoon,1350.0,"KSh 2,321",42%,,
788,12V 24V Car Auto Boat Accessory LED Dual USB Charger - Outlet white,690.0,"KSh 1,380",50%,5 out of 5,5 out of 5(1)
789,Car MP5 Player Bluetooth 5.0 FM Transmitter Support TF U Disk Music Player Car Player Car Electronic for Cars M6,5571.0,"KSh 11,142",50%,,
790,Film Phone Case for Samsung S23 5G Love Mary Cat Cases Camera Protection Hard Plastic Back Cover-Pink,605.0,KSh 864,30%,,
791,915 Generation Car Roof Sunroof Seal Strip Waterproof Strip for Land,9099.0,"KSh 18,198",50%,,
792,Car Audio Amplifier 2 in 6 Way Out Power Distribution Block Power Ground Distribution Block Car Amplifier Audio Splitter,1931.0,"KSh 3,650",47%,,
793,915 Generation RF Field Strength Meter Wide Band 100K-1GHz For,5297.0,"KSh 9,270",43%,,
794,"15.7 Inch X 10FT Plastic Chicken Fence Mesh,Hexagonal Fencing Wire for Gardening, Poultry, Chicken Wire Frame Black",3808.0,,,,
795,2 Pcs H3 15W LED COB DRL Lamp White Xenon Driving Head Light Bulbs,650.0,"KSh 1,299",50%,,
796,Bms 4S 18A 16.8V 18650 Lithium Battery Pack Charging Board Overload Short Circuit Protection for Power Bank Power Tools,410.0,KSh 820,50%,,
797,Center Dashboard A/C Outlet Air Vent Panel for Toyota Corolla Altis 2007-2013 255670-02160 55663-02060 Silver Grey,4797.0,"KSh 8,729",45%,,
798,915 Generation Alphabet Soft Magnetic Stickers Refrigerator Sticker,5883.0,"KSh 10,884",46%,,
799,Manual Noodle Press Machine Hand Crank Pasta Maker Rolling Machine for Homemade Noodles Spaghetti Dough Making Tools,10774.0,,,,
800,Mini Power Supply Station 10 Isolated DC Outputs For 9V 12V 18V Guitar Effect With Power Cables,4747.0,"KSh 8,972",47%,,
801,915 Generation Retro Fashion Bohemian Sun Flower Opening Adjustable Rings,244.0,KSh 451,46%,,
802,Polymer Clay Tools Pottery Ceramic Sculpting Tools Carving Ribbon Wire End Loop Clay Tools Set,2857.0,,,,
803,For Galaxy S10 5G 0.3mm Tempered Glass Film,399.0,KSh 570,30%,,
804,1 Pair Recovery Tracks Road Tyre Ladder Sand Mud Snow,3630.0,"KSh 7,259",50%,,
805,Speaker For Xiaomi 11i,599.0,KSh 855,30%,,
806,915 Generation Silicone Baking Cups Reusable Cupcake Liners48 Pack Cake Molds Standard Size Muffin Liners Dishwasher Safe,2856.0,"KSh 5,284",46%,,
807,"Galaxy S10 Case, LaimTop Smart View Window Flip Stand Cover PU Leather Protective Case For Samsung Galaxy S10",2088.0,"KSh 4,176",50%,,
808,Party Dress Autumn Bohemian Long Dress Casual Patchwork Robe VONDA  Women,4890.0,"KSh 8,431",42%,,
809,-SJ20 Automatic Down Module MPPT Module,5477.0,"KSh 10,954",50%,,
810,Scrapbooking Tape Decor Korean Style Stationery Tapes,287.0,KSh 486,41%,,
811,Hand Made Velvet Fabric Violin Bag 4/4 Full Size Violin Protector Acoustic Electric 4/4 Full Size Violin Cover New,1337.0,"KSh 2,019",34%,,
812,3 Packs ABS Red Tool Holder Mount for Milwauke M12 Tool Hanger Battery Adapter Power Drill Accessories,2116.0,"KSh 4,231",50%,,
813,"Filter And Pre Motor Filter,Hygiene Filter Replacement",1106.0,"KSh 2,155",49%,,
814,Pair LED Daytime Running Light DRL Lamp Turn Signal For Ford Focus 2012-2014,9159.0,"KSh 17,585",48%,,
815,wireless bluetooth headphones,710.0,"KSh 1,317",46%,,
816,Floral Pattern Needlework Aida 14CT Printed Fabric Kit Home,878.0,"KSh 1,756",50%,,
817,915 Generation Mower Chainsaw Engine Ignition Flywheel,2546.0,"KSh 4,455",43%,,
818,Fashion Ice Silk Bra Seamless Vest Bras Women  Underwear Lingerie Sleep Top,2390.0,"KSh 4,120",42%,,
819,For Samsung Galaxy S22 Ultra 5G Leather Phone Case(Golden Butterfly Group),699.0,KSh 999,30%,,
820,915 Generation Solar LED Garden Light Retro Wall Light Outdoor Rainproof Wa,1241.0,"KSh 2,333",47%,,
821,2560 for 2560 UNOR3 Nano Ultimate Kit Development,14027.0,"KSh 21,741",35%,,
822,DC 6V 12V 24V Copper Auto Car Light Circuit Tester,2569.0,"KSh 5,138",50%,,
823,Christmas Remembrance Candle Ornament Graveside All Kinds Six Chairs,3720.0,"KSh 7,439",50%,,
824,TX6S Android 100 Antenna TV  H616  MP2,3078.0,"KSh 4,617 - KSh 6,164",33%,,
825,Embossing Pattern PU Case-...,799.0,"KSh 1,141",30%,,
826,PCI-E EXP GDC External Laptop Video Card Dock N,18275.0,"KSh 28,325",35%,,
827,SMSL AD18 HI-FI Audio Stereo Amplifier With  4.2 Supports,30723.0,"KSh 61,445",50%,,
828,Case For OPPO A94 Reno 5F F19 Pro Luxury 6D Casing,790.0,KSh 960,18%,,
829,5 PCS 1 12 Dollhouse Dining Table Chair Set Dolls Miniature Wooden Round Table Stool Mini Kitchen Furniture Table Chairs,3044.0,"KSh 6,088",50%,,
830,Orico Waterproof 180X100Mm Mobile Phone Hdd Gray Bag Storage For Usb Charger Usb Cable Power Bank Phone Storage Box Case,214.0,,,,
831,Wireless Cameras 360 Panoramic WiFi  For Outdoor 1,3848.0,"KSh 7,695",50%,,
832,For Huawei MatePad T8 Protective Case (Dark Blue),1499.0,"KSh 2,141",30%,5 out of 5,5 out of 5(1)
833,"Smart Access Control Card Copier, RFID Reader Writer,",2955.0,"KSh 4,580",35%,,
834,Newsboy Hat Soft Octagonal Hat 8 Panels Cabbie Hat Brown,1372.0,"KSh 1,646",17%,,
835,PANARS Cool Gradient Colorful Children's Watches,1826.0,"KSh 3,651",50%,,
836,1/12 Dollhouse Miniature Bread Maker W/ Bread & Jam Foods Ki,1070.0,"KSh 2,139",50%,,
837,6 In 1 Dust Cleaner Camera Cleaning Kit Lens Brush+ 3pcs,1049.0,"KSh 2,097",50%,,
838,Awei CL-61 1m 2.5A Mirco USB Data Cable,599.0,KSh 855,30%,,
839,2pcs 1/12 Dollhouse Miniature Dish Rack Kitchen Tableware Li,1070.0,"KSh 2,139",50%,,
840,3x Ford Focus MK2 1.6 ACP Front/Rear Wiper Blades 'Trade Price' Windscreen New,2233.0,"KSh 4,250",47%,,
841,New for HP Pavilion G6-2000 G6-2238Dx Series LCD Video Cable DD0R36LC000,439.0,KSh 878,50%,,
842,915 Generation Transparent Pet Dog Raincoat Pvc Waterproof,930.0,"KSh 1,767",47%,,
843,15.7Inch Stretch Chicken Perch Strong Roosting Bar Solid Wood Accessories and Toys Chicks Stand for Coop and Brooder,1951.0,,,,
844,Super AMOLED Material LCD Screen And Digitizer Fullembly For Galaxy A50s,10599.0,"KSh 18,018",41%,,
845,Mini Thermos Bottle 316 Stainless Steel Insulated Cup,1146.0,"KSh 2,062",44%,,
846,Candle Holder Tea Light Rack Stand Candlestick Wedding Home Table,514.0,KSh 772,33%,,
847,1  12 Dollhouse Treasure Chest Vintage Wooden Box Jewelry Storage Box Doll House Decoration Accessories,559.0,,,,
848,40Pcs DIY Jewelry Making Wooden Teething Ring For DIY Art Crafts,1570.0,"KSh 3,130",50%,,
849,915 Generation Drink Marker Glass Cup Wine Glass Bottle Strip Tag Marker,799.0,"KSh 1,477",46%,,
850,Fashion (LP1)Miyouj Leopard Bikini Set  Bikinis  Swimwear Women 2022 Patchwork Swimsuit,4600.0,"KSh 5,761",20%,,
851,40Pcs Jewelry Making Wooden Teething Ring Circle For DIY Craft Decor,1450.0,"KSh 2,890",50%,,
852,3X 20Pcs DIY Jewelry Making Wooden Teething Ring For DIY Crafts,1760.0,"KSh 3,510",50%,,
853,Pink Cabinet (Freely Combined) Dollhouse Wooden Furniture Set For 1,3190.0,"KSh 6,379",50%,,
854,U88 Universal Wired Control Earphone With Microphone,1092.0,"KSh 2,183",50%,,
855,6 X Miniature Pots And Pans Kitchen Pretend Play Cookware Toy,870.0,"KSh 1,739",50%,,
856,12th Scale Dollhouse Miniature Porcelain Tea Pot Dish Cup Sa,2470.0,"KSh 4,939",50%,,
857,3pcs Miniature White Jar Vase Black Flower Print 12th Dolls House,870.0,"KSh 1,739",50%,,
858,160X-200X Portable Adjustable Electric Microscope Powered LED Light Lens,2010.0,"KSh 4,019",50%,,
859,M20 Mini Portable Rechargeable Multi-function-Whit,1700.0,"KSh 3,399",50%,,
860,Metal Alloy     Incensory Holder Home,920.0,"KSh 1,839",50%,,
861,Huawei Y9 Prime 2019 Case Graffiti Wrist Band Stand Phone Case,870.0,"KSh 1,739",50%,,
862,Huawei Y9 Prime 2019 Case Graffiti Wrist Band Stand Phone Case,930.0,"KSh 1,859",50%,,
863,Wooden DIY Jewelry Ring,1510.0,"KSh 3,019",50%,,
864,DC/AC Current Digital Clamp Meter 6000 Counts 400A Amp,4042.0,"KSh 7,276",44%,,
865,915 Generation 30 Pieces TPU Inflatable Patch Repair Kit Self-Adhesive,462.0,KSh 900,49%,,
866,O2 Oxygen Lambda Sensor for Nissan Almera Primera Micra 2003 - 2010 1.0 1.2 1.4 16V 22690-AU000 22690-AX000,1857.0,"KSh 3,491",47%,,
867,Case for iPhone 14mini black Silicone transparent full soft bag No189674,1487.0,,,,
868,1:12 Scale Dollhouse Miniature Kitchen Cabinets Set +Black,7999.0,"KSh 11,999",33%,,
869,Camping Pillow Ultralight Inflatable Camping Travel Pillow for Camping Hiking Backpacking Mountaineering Light Blue,1656.0,"KSh 3,311",50%,,
870,915 Generation Women Evening Clutch Bag Diamond Sequin Wedding Clutch,3447.0,"KSh 6,032",43%,,
871,Set Rainbow Colorful Color String for Acoustic,252.0,KSh 503,50%,,
872,Wall Clock Hanging Hanging Watch Office Restaurant Black No Luminous,6370.0,"KSh 12,730",50%,,
873,2x 6.35mm 1/4'' Jack Audio Speaker Plug Amplifier Connectors For,1360.0,"KSh 2,710",50%,,
874,Headphone Case Protector + 2 Pairs Eartips For Fre,1060.0,"KSh 2,119",50%,,
875,"OnePlus Nord N10 5G Case, LaimTop Carbon Fiber Magnetic Closure With Card Slot Flip Case Cover For OnePlus Nord N10 5G",2075.0,"KSh 4,150",50%,,
876,Wireless Electric Hand-Held Whisk USB Charging and,2195.0,"KSh 4,390",50%,,
877,2PCS Anti-Spy Screen Protector for Samsung Galaxy A7 2017 Tempered Glass Private Film,923.0,"KSh 1,332",31%,,
878,30W+30W LM1876 Stereo Audio Power 4558 Amplifier Board 2.0 Stereo Class AB Home Theater AMP Dual,1697.0,,,,
879,200x 15/10mm  Balls Ornaments Craft Party,422.0,KSh 591,29%,,
880,"OnePlus Nord N10 5G Case, LaimTop Carbon Fiber Magnetic Closure With Card Slot Flip Case Cover For OnePlus Nord N10 5G",2075.0,"KSh 4,150",50%,,
881,Wireless Electric Hand-Held Whisk USB Charging and,2195.0,"KSh 4,390",50%,,
882,2PCS Anti-Spy Screen Protector for Samsung Galaxy A7 2017 Tempered Glass Private Film,923.0,"KSh 1,332",31%,,
883,15 Yards/Roll Lace Trim Ribbon Delicate Crown Ribbon for Crafts Sewing and Bridal Wedding Dress Applique Decor Black,2215.0,"KSh 4,429",50%,,
884,30W+30W LM1876 Stereo Audio Power 4558 Amplifier Board 2.0 Stereo Class AB Home Theater AMP Dual,1697.0,,,,
885,200x 15/10mm  Balls Ornaments Craft Party,422.0,KSh 591,29%,,
886,915 Generation -AM100F Lead Type KTV Microphone 2.1 Channel Bluetooth,8187.0,"KSh 15,556",47%,,
887,915 Generation 300W Flexible Solar Panel Solar Cells,6658.0,"KSh 12,651",47%,,
888,Fashion Quartz Wristwatch for Men with Minimalist Design,1776.0,,,,
889,200Ml Air Humidifier Cute Aroma Diffuser with Night Light Cold Mist for Bedroom Car Plants Purifier Humidifier Room C,841.0,"KSh 1,581",47%,,
890,M6 DIN912-A2 Stainless Steel Allen Bolt Socket Cap Screws,1092.0,"KSh 2,183",50%,,
891,Women Fashion Frosted Tassel Short Wallet Card Pack Coin,719.0,"KSh 1,295",44%,,
892,Best Of China lounge wear,1660.0,,,,
893,Cake Rotary Table Aluminum 7Pcs Set 12 Inch Diameter Turntable Cake Decor Table 360° Rotation Rotary Table Baking Tool,11768.0,"KSh 23,535",50%,,
894,"915 Generation BMS 12V Ternary Lithium Battery Protection Circuit Board, 3P",3204.0,"KSh 6,025",47%,,
895,Flocking Foam Mannequin Head Model Photography Props Adult Mannequin Head Mold Wigs Glasses Hat Display Holder Black,2840.0,"KSh 5,680",50%,,
896,Fashion (bobuniu)-Fashion Sexy  Lattice Underwear Plus Size Uniforms Temptation Underwear Set,2476.0,"KSh 4,753",48%,,
